groupId,artifactId
net.openhft,zero-allocation-hashing
org.hibernate,hibernate-validator
ca.uottawa,balie
antlr,antlr
httpunit,httpunit
storm,storm
com.github.ua-parser,uap-java
net.jpountz.lz4,lz4
org.broadinstitute,gatk-minimap2-jni
org.fenixedu,bennu-renderers
org.jenkins-ci.plugins,config-file-provider
org.clojure,data.json
xml-apis,xml-apis
org.apache.commons,commons-configuration2
commons-el,commons-el
org.mariadb.jdbc,mariadb-java-client
ca.uhn.hapi.fhir,hapi-fhir-base
org.noear,solon.extend.jsr303
org.apache.tomcat,tomcat-jasper-el
org.bouncycastle,bcmail-jdk15on
org.hibernate,hibernate-validator-cdi
org.jenkins-ci.plugins,aws-java-sdk
javazoom,jlayer
org.apache.tez,tez-dag
com.jcabi,jcabi-matchers
org.noear,solon.boot.jetty
ueditor,ueditor
com.github.sarxos,webcam-capture
com.carrotsearch,hppc
com.google.zxing,javase
org.apache.pdfbox,pdfbox-tools
org.springframework,spring-context
stax,stax
xmlunit,xmlunit
commons-beanutils,commons-beanutils
org.cyclonedx,cyclonedx-core-java
org.apache.tinkerpop,gremlin-core
io.kcache,kcache-rocksdb
commons-net,commons-net
com.surenpi.autotest,autotest.webui
org.seleniumhq.selenium,selenium-api
com.assertthat,selenium-shutterbug
org.powermock,powermock-reflect
com.googlecode.soundlibs,mp3spi
io.cucumber,cucumber-junit-platform-engine
com.github.TechFortress,GriefPrevention
org.jenkins-ci.plugins,token-macro
com.netease.cloud,nos-sdk-java-publiccloud
net.sourceforge.collections,collections-generic
com.jhlabs,filters
br.com.caelum,vraptor
org.nuiton.thirdparty,REngine
org.junit-pioneer,junit-pioneer
org.codehaus.plexus,plexus-classworlds
com.lowagie,itext
net.kaikk.mc,GriefPreventionPlus
io.springfox,springfox-bean-validators
com.fasterxml.woodstox,woodstox-core
ch.cyberduck,azure
arduino,pde
org.boofcv,boofcv-core
net.glowstone,block-data-generated
org.netbeans.contrib.yenta,api
org.apache.pulsar,pulsar-client-original
org.xhtmlrenderer,core-renderer
com.hiczp,bilibili-api
org.annolab.tt4j,org.annolab.tt4j
org.noear,solon.boot.smarthttp
pt.ist,standards
org.apache.kafka,kafka_2.9.2
org.microbean,microbean-microprofile-config
io.jsonwebtoken,jjwt-api
com.spotify,hamcrest-pojo
org.jenkins-ci.plugins,job-dsl
commons-jexl,commons-jexl
org.apache.camel,camel-spring
com.amazonaws,aws-java-sdk-sns
commons-dbcp,commons-dbcp
de.redsix,pdfcompare
org.codelibs.fess,fess-crawler-webdriver
org.influxdb,influxdb-java
org.noear,nami.coder.jackson
com.github.zafarkhaja,java-semver
org.jenkins-ci,version-number
commons-validator,commons-validator
org.lazyluke,log4jdbc-remix
com.stream-pi,util
org.seleniumhq.selenium,selenium-remote-driver
org.jboss,jboss-common-core
com.shampaggon,crackshot
org.nd4j,nd4j-native-platform
com.spotify,completable-futures
org.glassfish.web,javax.servlet.jsp
colt,colt
axis,axis
com.songoda,SongodaCore
org.hibernate,hibernate-validator-annotation-processor
org.noear,liquor
com.formdev,flatlaf
org.apache.activemq,activemq-all
com.github.angeschossen,LandsAPI
simple-jndi,simple-jndi
org.apache.cxf,cxf-rt-transports-http
io.github.baked-libs,dough-api
javax.inject,javax.inject
org.mockito,mockito-all
javassist,javassist
com.microsoft.alm,auth-secure-storage
nl.jqno.equalsverifier,equalsverifier
org.orbisgis,h2gis-ext
net.sf.extjwnl,extjwnl
com.101tec,zkclient
com.alibaba,QLExpress
io.springfox,springfox-boot-starter
cn.hutool,hutool-all
org.jenkins-ci.plugins,bouncycastle-api
com.stream-pi,action-api
org.eclipse.jetty,jetty-jmx
net.sf.opencsv,opencsv
org.apache.pig,piggybank
com.thinkaurelius.titan,titan-core
com.mockrunner,mockrunner-ejb
com.streamsets,streamsets-datacollector-sdk
org.netbeans.api,org-netbeans-spi-java-hints
io.fabric8,openshift-client
org.springframework.cloud,spring-cloud-deployer-spi-test
airsquared,JMacNotification
org.ow2.asm,asm-analysis
com.tngtech.archunit,archunit-junit5-api
net.dv8tion,JDA
me.lucko,helper
nl.rutgerkok,blocklocker
opensymphony,xwork
org.webbitserver,webbit
org.noear,httputils-solon-plugin
commons-daemon,commons-daemon
org.noear,solon.extend.async
IKANalyzer,IKANalyzer
oro,oro
org.netbeans.api,org-netbeans-modules-editor-util
relaxngDatatype,relaxngDatatype
io.protostuff,protostuff-core
org.springframework.social,spring-social-tripit
com.bekvon.bukkit,residence
io.swagger,swagger-jersey2-jaxrs
org.apache.flume,flume-ng-core
org.jblas,jblas
org.noear,mqtt-solon-plugin
avalon-framework,avalon-framework
org.jenkins-ci.plugins,build-name-setter
de.mkammerer,argon2-jvm
portlet-api,portlet-api
com.vladsch.flexmark,flexmark-all
com.profesorfalken,jPowerShell
com.github.theborakompanioni,thymeleaf-extras-shiro
org.joda,joda-collect
es.us.isa,json-mutator
io.jenkins.plugins,jjwt-api
log4jdbc,log4jdbc
commons-io,commons-io
org.webjars,jquery
xpp3,xpp3
jdk.tools,jdk.tools
de.topobyte,osm4j-xml
sqlline,sqlline
io.swagger,swagger-jersey-jaxrs
com.spring4all,swagger-spring-boot-starter
org.mineacademy.plugin,AuthMe
org.eclipse.jetty,jetty-jsp
io.netty,netty-handler
org.jsoup,jsoup
com.microsoft.azure,azure-storage
net.java.dev.jna,jna
org.amshove.kluent,kluent
io.grpc,grpc-stub
opensymphony,webwork
org.noear,nami.channel.http.hutool
org.springframework.boot,spring-boot-starter-webflux
org.netbeans.api,org-netbeans-modules-editor-lib
org.pac4j,pac4j-jee
org.noear,solon.socketd
org.jmonkeyengine,jme3-core
info.picocli,picocli
com.esotericsoftware,minlog
org.jenkins-ci.plugins,plain-credentials
ch.cyberduck,cryptomator
io.percy,percy-java-selenium
org.glassfish.tyrus,tyrus-server
org.noear,solon.view.enjoy
org.seleniumhq.selenium.fluent,fluent-selenium
net.mabboud.gfxassert,GfxAssert
com.github.Archy-X,XSeries
org.powermock,powermock-api-mockito2
org.bitbucket.mstrobel,procyon
io.github.ForteScarlet.plusutils,simple-plusutils
org.erlang.otp,jinterface
org.springframework.integration,spring-integration-mail
org.fenixedu,messaging-core
org.zeromq,jeromq
org.restlet.jee,org.restlet.ext.servlet
com.code-disaster.steamworks4j,steamworks4j
com.github.charithe,kafka-junit
org.jmonkeyengine,jme3-bullet-native
org.jenkins-ci.plugins,aws-credentials
org.apache.parquet,parquet-avro
org.imgscalr,imgscalr-lib
net.sourceforge.nekohtml,nekohtml
org.codehaus.groovy,groovy-xml
com.google.dagger,dagger-producers
org.apache.xmlgraphics,batik-codec
bouncycastle,bcprov-jdk15
bouncycastle,bcprov-jdk16
org.kramerlab,bmad
org.bouncycastle,bcprov-jdk16
org.restlet.jee,org.restlet
com.osbcp.cssparser,cssparser
com.comphenix.packetwrapper,PacketWrapper
com.qwazr,qwazr-search
org.lmdbjava,lmdbjava-native-linux-x86_64
org.springframework.social,spring-social-web
org.jline,jline-terminal-jna
io.opencensus,opencensus-impl
com.nukkitx.network,raknet
org.eclipse.jgit,org.eclipse.jgit.archive
org.codehaus.jackson,jackson-core-asl
com.github.everit-org.json-schema,org.everit.json.schema
org.springframework,spring
com.danga,java_memcached
io.gitee.ForteScarlet.plusutils,console-plus
org.apache.activemq,activemq-spring
br.net.fabiozumbi12.RedProtect,RedProtect-Spigot
org.webjars,font-awesome
org.apache.poi,ooxml-schemas
com.sun.mail,javax.mail
org.hibernate.javax.persistence,hibernate-jpa-2.0-api
org.jenkins-ci.plugins.workflow,workflow-cps
org.keycloak,keycloak-servlet-filter-adapter
org.jenkins-ci.plugins,variant
javax.ws.rs,jsr311-api
com.viafoura,metrics-datadog
net.sf.squirrel-sql.thirdparty-non-maven,napkinlaf
com.github.samtools,htsjdk
org.netbeans.api,org-openide-loaders
com.jcraft,jsch.agentproxy.pageant
org.wildfly.arquillian,wildfly-arquillian-container-managed
io.grpc,grpc-services
com.gluonhq.attach,orientation
com.griefcraft.lwc,LWCX
com.fasterxml.jackson.module,jackson-module-jsonSchema
io.netty,netty-transport
org.apache.hadoop,hadoop-hdfs
org.dom4j,dom4j
com.qcloud,qcloud-java-sdk
com.github.dmulloy2,ProtocolLib
io.netty,netty-common
com.googlecode.efficient-java-matrix-library,ejml
de.simonsator,Spigot-Party-API-For-RedisBungee
com.amazonaws,aws-java-sdk-sqs
org.netbeans.api,org-netbeans-modules-java-source-base
com.microsoft.azure.sdk.iot,iot-device-client
io.opencensus,opencensus-contrib-dropwizard
org.codehaus.groovy,groovy-console
io.confluent,kafka-connect-storage-common-avatica-shaded
cn.hutool,hutool-core
com.github.Col-E,SimAnalyzer
org.jboss.arquillian.extension,arquillian-rest-client-impl-3x
org.springframework,spring-context-support
io.reactivex,rxjavafx
org.apache-extras.beanshell,bsh
org.twitter4j,twitter4j-stream
io.moquette,moquette-broker
org.noear,solon.cache.spymemcached
org.netbeans.api,org-openide-modules
io.rsocket,rsocket-core
de.dfki.mary,voice-upmc-pierre-hsmm
net.mingsoft,shiro-freemarker-tags
com.github.jcustenborder.kafka.connect,connect-utils
com.google.apis,google-api-services-youtubeAnalytics
org.antlr,antlr4
